"","CUSTID","DATE","HOUR","RHUM","TMP","KW"
"10371","A02SSH00302","7/7/2004 0:00:00",3,84,64,1.685
"10372","A02SSH00302","7/7/2004 0:00:00",4,84,64,1.695
"10373","A02SSH00302","7/7/2004 0:00:00",5,84,64,1.515
"10374","A02SSH00302","7/7/2004 0:00:00",6,84,64,1.655
"10375","A02SSH00302","7/7/2004 0:00:00",7,81,65,1.58
"10376","A02SSH00302","7/7/2004 0:00:00",8,76,67,1.685
"10377","A02SSH00302","7/7/2004 0:00:00",9,68,70,1.62
"10378","A02SSH00302","7/7/2004 0:00:00",10,59,73,2.73
"10379","A02SSH00302","7/7/2004 0:00:00",11,64,73,2.5275
"10380","A02SSH00302","7/7/2004 0:00:00",12,66,72,2.225
"10381","A02SSH00302","7/7/2004 0:00:00",13,66,71,2.465
"10382","A02SSH00302","7/7/2004 0:00:00",14,68,70,2.295
"10383","A02SSH00302","7/7/2004 0:00:00",15,64,72,1.505
"10384","A02SSH00302","7/7/2004 0:00:00",16,68,69,0.71
"10385","A02SSH00302","7/7/2004 0:00:00",17,73,67,0.68
"10386","A02SSH00302","7/7/2004 0:00:00",18,73,67,0.455
"10387","A02SSH00302","7/7/2004 0:00:00",19,76,66,0.595
"10388","A02SSH00302","7/7/2004 0:00:00",20,78,65,0.63
"10389","A02SSH00302","7/7/2004 0:00:00",21,78,65,1.57
"10390","A02SSH00302","7/7/2004 0:00:00",22,81,64,2.795
"10391","A02SSH00302","7/7/2004 0:00:00",23,81,64,2.02
"10392","A02SSH00302","7/7/2004 0:00:00",24,81,64,1.98
"10393","A02SSH00302","7/8/2004 0:00:00",1,84,63,1.69
"10394","A02SSH00302","7/8/2004 0:00:00",2,84,63,1.4
"10395","A02SSH00302","7/8/2004 0:00:00",3,81,63,1.54
"10396","A02SSH00302","7/8/2004 0:00:00",4,81,63,1.37
"10397","A02SSH00302","7/8/2004 0:00:00",5,78,64,1.905
"10398","A02SSH00302","7/8/2004 0:00:00",6,75,65,1.29
"10399","A02SSH00302","7/8/2004 0:00:00",7,73,66,0.8375
"10400","A02SSH00302","7/8/2004 0:00:00",8,70,67,0.845
"10401","A02SSH00302","7/8/2004 0:00:00",9,66,69,1.145
"10402","A02SSH00302","7/8/2004 0:00:00",10,59,72,2.7775
"10403","A02SSH00302","7/8/2004 0:00:00",11,54,75,3.275
"10404","A02SSH00302","7/8/2004 0:00:00",12,54,75,2.73
"10405","A02SSH00302","7/8/2004 0:00:00",13,54,74,3.05
"10406","A02SSH00302","7/8/2004 0:00:00",14,57,72,2.7675
"10407","A02SSH00302","7/8/2004 0:00:00",15,59,71,2.13
"10408","A02SSH00302","7/8/2004 0:00:00",16,61,70,1.1375
"10409","A02SSH00302","7/8/2004 0:00:00",17,61,70,1.19
"10410","A02SSH00302","7/8/2004 0:00:00",18,66,68,1.2925
"10411","A02SSH00302","7/8/2004 0:00:00",19,73,65,1.245
"10412","A02SSH00302","7/8/2004 0:00:00",20,75,64,1.3175
"10413","A02SSH00302","7/8/2004 0:00:00",21,75,63,1.62
"10414","A02SSH00302","7/8/2004 0:00:00",22,70,66,1.395
"10415","A02SSH00302","7/8/2004 0:00:00",23,75,64,1.365
"10416","A02SSH00302","7/8/2004 0:00:00",24,78,63,1.285
"10417","A02SSH00302","7/9/2004 0:00:00",1,78,63,1.41
"10418","A02SSH00302","7/9/2004 0:00:00",2,78,63,1.365
"10419","A02SSH00302","7/9/2004 0:00:00",3,78,63,1.185
"10420","A02SSH00302","7/9/2004 0:00:00",4,78,63,1.135
"10421","A02SSH00302","7/9/2004 0:00:00",5,78,63,1.19
"10422","A02SSH00302","7/9/2004 0:00:00",6,78,63,1.215
"10423","A02SSH00302","7/9/2004 0:00:00",7,75,65,1.03
"10424","A02SSH00302","7/9/2004 0:00:00",8,73,66,1.3175
"10425","A02SSH00302","7/9/2004 0:00:00",9,66,70,1.23
"10426","A02SSH00302","7/9/2004 0:00:00",10,64,71,3.205
"10427","A02SSH00302","7/9/2004 0:00:00",11,59,73,2.98
"10428","A02SSH00302","7/9/2004 0:00:00",12,56,75,2.945
"10429","A02SSH00302","7/9/2004 0:00:00",13,58,74,2.305
"10430","A02SSH00302","7/9/2004 0:00:00",14,56,74,2.495
"10431","A02SSH00302","7/9/2004 0:00:00",15,57,73,2.245
"10432","A02SSH00302","7/9/2004 0:00:00",16,61,71,0.765
"10433","A02SSH00302","7/9/2004 0:00:00",17,66,70,0.75
"10434","A02SSH00302","7/9/2004 0:00:00",18,71,68,0.72
"10435","A02SSH00302","7/9/2004 0:00:00",19,76,66,0.815
"10436","A02SSH00302","7/9/2004 0:00:00",20,78,65,1.18
"10437","A02SSH00302","7/9/2004 0:00:00",21,78,65,1.565
"10438","A02SSH00302","7/9/2004 0:00:00",22,78,65,1.67
"10439","A02SSH00302","7/9/2004 0:00:00",23,78,65,1.68
"10440","A02SSH00302","7/9/2004 0:00:00",24,76,66,1.665
"10441","A02SSH00302","7/10/2004 0:00:00",1,78,65,1.985
"10442","A02SSH00302","7/10/2004 0:00:00",2,78,65,1.73
"10443","A02SSH00302","7/10/2004 0:00:00",3,78,65,1.675
"10444","A02SSH00302","7/10/2004 0:00:00",4,78,65,1.37
"10445","A02SSH00302","7/10/2004 0:00:00",5,81,64,1.47
"10446","A02SSH00302","7/10/2004 0:00:00",6,81,64,1.455
"10447","A02SSH00302","7/10/2004 0:00:00",7,78,65,1.235
"10448","A02SSH00302","7/10/2004 0:00:00",8,73,67,1.22
"10449","A02SSH00302","7/10/2004 0:00:00",9,71,69,1.12
"10450","A02SSH00302","7/10/2004 0:00:00",10,68,70,2.445
"10451","A02SSH00302","7/10/2004 0:00:00",11,62,73,2.4625
"10452","A02SSH00302","7/10/2004 0:00:00",12,58,75,2.17
"10453","A02SSH00302","7/10/2004 0:00:00",13,60,74,2.5575
"10454","A02SSH00302","7/10/2004 0:00:00",14,60,74,2.46
"10455","A02SSH00302","7/10/2004 0:00:00",15,62,72,1.855
"10456","A02SSH00302","7/10/2004 0:00:00",16,64,72,0.935
"10457","A02SSH00302","7/10/2004 0:00:00",17,68,70,1.16
"10458","A02SSH00302","7/10/2004 0:00:00",18,71,69,0.865
"10459","A02SSH00302","7/10/2004 0:00:00",19,78,66,1.165
"10460","A02SSH00302","7/10/2004 0:00:00",20,81,65,1.07
"10461","A02SSH00302","7/10/2004 0:00:00",21,81,65,1.05
"10462","A02SSH00302","7/10/2004 0:00:00",22,81,65,1.33
"10463","A02SSH00302","7/10/2004 0:00:00",23,81,65,2.105
"10464","A02SSH00302","7/10/2004 0:00:00",24,87,64,1.965
"10465","A02SSH00302","7/11/2004 0:00:00",1,87,64,1.76
"10466","A02SSH00302","7/11/2004 0:00:00",2,87,63,1.29
"10467","A02SSH00302","7/11/2004 0:00:00",3,87,63,1.31
"10468","A02SSH00302","7/11/2004 0:00:00",4,90,62,1.26
"10469","A02SSH00302","7/11/2004 0:00:00",5,90,62,1.145
"10470","A02SSH00302","7/11/2004 0:00:00",6,90,62,1.4525
"10471","A02SSH00302","7/11/2004 0:00:00",7,84,64,1.335
"10472","A02SSH00302","7/11/2004 0:00:00",8,73,68,1.54
"10473","A02SSH00302","7/11/2004 0:00:00",9,64,73,0.9475
"10474","A02SSH00302","7/11/2004 0:00:00",10,60,75,2.265
"10475","A02SSH00302","7/11/2004 0:00:00",11,64,74,2.245
"10476","A02SSH00302","7/11/2004 0:00:00",12,60,76,2.405
"10477","A02SSH00302","7/11/2004 0:00:00",13,58,76,2.3725
"10478","A02SSH00302","7/11/2004 0:00:00",14,56,77,2.83
"10479","A02SSH00302","7/11/2004 0:00:00",15,42,80,2.165
"10480","A02SSH00302","7/11/2004 0:00:00",16,37,80,1.435
"10481","A02SSH00302","7/11/2004 0:00:00",17,41,79,1.8
"10482","A02SSH00302","7/11/2004 0:00:00",18,45,77,1.605
"10483","A02SSH00302","7/11/2004 0:00:00",19,76,69,1.75
"10484","A02SSH00302","7/11/2004 0:00:00",20,76,68,1.65
"10485","A02SSH00302","7/11/2004 0:00:00",21,78,67,2.295
"10486","A02SSH00302","7/11/2004 0:00:00",22,78,68,2.435
"10487","A02SSH00302","7/11/2004 0:00:00",23,84,66,1.82
"10488","A02SSH00302","7/11/2004 0:00:00",24,84,66,1.85
"10489","A02SSH00302","7/12/2004 0:00:00",1,84,66,1.5825
"10490","A02SSH00302","7/12/2004 0:00:00",2,87,64,1.67
"10491","A02SSH00302","7/12/2004 0:00:00",3,87,64,1.4475
"10492","A02SSH00302","7/12/2004 0:00:00",4,90,63,1.495
"10493","A02SSH00302","7/12/2004 0:00:00",5,90,63,1.135
"10494","A02SSH00302","7/12/2004 0:00:00",6,93,63,1.42
"10495","A02SSH00302","7/12/2004 0:00:00",7,81,67,0.725
"10496","A02SSH00302","7/12/2004 0:00:00",8,68,72,0.98
"10497","A02SSH00302","7/12/2004 0:00:00",9,58,77,1.115
"10498","A02SSH00302","7/12/2004 0:00:00",10,58,78,3.08
"10499","A02SSH00302","7/12/2004 0:00:00",11,52,79,3.13
"10500","A02SSH00302","7/12/2004 0:00:00",12,52,79,3.22
"10501","A02SSH00302","7/12/2004 0:00:00",13,52,80,3.115
"10502","A02SSH00302","7/12/2004 0:00:00",14,46,82,3.255
"10503","A02SSH00302","7/12/2004 0:00:00",15,41,82,2.295
"10504","A02SSH00302","7/12/2004 0:00:00",16,43,82,1.58
"10505","A02SSH00302","7/12/2004 0:00:00",17,49,80,2.115
"10506","A02SSH00302","7/12/2004 0:00:00",18,64,75,2.105
"10507","A02SSH00302","7/12/2004 0:00:00",19,76,70,2.1
"10508","A02SSH00302","7/12/2004 0:00:00",20,76,69,1.91
"10509","A02SSH00302","7/12/2004 0:00:00",21,78,68,2.3
"10510","A02SSH00302","7/12/2004 0:00:00",22,81,67,2.355
"10511","A02SSH00302","7/12/2004 0:00:00",23,81,67,3.71
"10512","A02SSH00302","7/12/2004 0:00:00",24,81,67,3.905
"10513","A02SSH00302","7/13/2004 0:00:00",1,87,65,3.615
"10514","A02SSH00302","7/13/2004 0:00:00",2,93,63,2.035
"10515","A02SSH00302","7/13/2004 0:00:00",3,93,63,1.7075
"10516","A02SSH00302","7/13/2004 0:00:00",4,93,64,1.48
"10517","A02SSH00302","7/13/2004 0:00:00",5,93,64,1.29
"10518","A02SSH00302","7/13/2004 0:00:00",6,93,64,0.8125
"10519","A02SSH00302","7/13/2004 0:00:00",7,84,68,1.1075
"10520","A02SSH00302","7/13/2004 0:00:00",8,71,72,0.9225
"10521","A02SSH00302","7/13/2004 0:00:00",9,62,76,1.325
"10522","A02SSH00302","7/13/2004 0:00:00",10,53,81,2.9
"10523","A02SSH00302","7/13/2004 0:00:00",11,51,82,4.09
"10524","A02SSH00302","7/13/2004 0:00:00",12,43,86,3.325
"10525","A02SSH00302","7/13/2004 0:00:00",13,45,85,3.685
"10526","A02SSH00302","7/13/2004 0:00:00",14,49,83,4.7325
"10527","A02SSH00302","7/13/2004 0:00:00",15,40,82,3.09
"10528","A02SSH00302","7/13/2004 0:00:00",16,54,80,1.965
"10529","A02SSH00302","7/13/2004 0:00:00",17,54,79,2.3
"10530","A02SSH00302","7/13/2004 0:00:00",18,62,75,2.435
"10531","A02SSH00302","7/13/2004 0:00:00",19,66,72,2.165
"10532","A02SSH00302","7/13/2004 0:00:00",20,76,69,2.8375
"10533","A02SSH00302","7/13/2004 0:00:00",21,81,68,2.79
"10534","A02SSH00302","7/13/2004 0:00:00",22,81,68,3.7225
"10535","A02SSH00302","7/13/2004 0:00:00",23,87,67,2.78
"10536","A02SSH00302","7/13/2004 0:00:00",24,87,67,2.86
"10537","A02SSH00302","7/14/2004 0:00:00",1,84,67,2.58
"10538","A02SSH00302","7/14/2004 0:00:00",2,81,68,2.45
"10539","A02SSH00302","7/14/2004 0:00:00",3,84,67,1.995
"10540","A02SSH00302","7/14/2004 0:00:00",4,90,65,1.565
"10541","A02SSH00302","7/14/2004 0:00:00",5,93,64,1.525
"10542","A02SSH00302","7/14/2004 0:00:00",6,93,65,1.2575
"10543","A02SSH00302","7/14/2004 0:00:00",7,84,67,1.1775
"10544","A02SSH00302","7/14/2004 0:00:00",8,73,71,0.74
"10545","A02SSH00302","7/14/2004 0:00:00",9,62,75,0.53
"10546","A02SSH00302","7/14/2004 0:00:00",10,58,77,2.8875
"10547","A02SSH00302","7/14/2004 0:00:00",11,54,79,2.965
"10548","A02SSH00302","7/14/2004 0:00:00",12,52,80,2.995
"10549","A02SSH00302","7/14/2004 0:00:00",13,56,79,2.48
"10550","A02SSH00302","7/14/2004 0:00:00",14,52,80,2.43
"10551","A02SSH00302","7/14/2004 0:00:00",15,47,82,1.565
"10552","A02SSH00302","7/14/2004 0:00:00",16,43,84,1.105
"10553","A02SSH00302","7/14/2004 0:00:00",17,40,84,1.15
"10554","A02SSH00302","7/14/2004 0:00:00",18,44,80,1.055
"10555","A02SSH00302","7/14/2004 0:00:00",19,49,79,1.11
"10556","A02SSH00302","7/14/2004 0:00:00",20,44,78,1.32
"10557","A02SSH00302","7/14/2004 0:00:00",21,69,74,1.255
"10558","A02SSH00302","7/14/2004 0:00:00",22,71,73,1.855
"10559","A02SSH00302","7/14/2004 0:00:00",23,69,73,2.205
"10560","A02SSH00302","7/14/2004 0:00:00",24,66,74,2.405
"10561","A02SSH00302","7/15/2004 0:00:00",1,66,74,2.615
"10562","A02SSH00302","7/15/2004 0:00:00",2,52,75,2.07
"10563","A02SSH00302","7/15/2004 0:00:00",3,58,74,1.855
"10564","A02SSH00302","7/15/2004 0:00:00",4,59,73,1.66
"10565","A02SSH00302","7/15/2004 0:00:00",5,59,73,1.8
"10566","A02SSH00302","7/15/2004 0:00:00",6,57,73,1.285
"10567","A02SSH00302","7/15/2004 0:00:00",7,58,74,1.5
"10568","A02SSH00302","7/15/2004 0:00:00",8,50,79,0.975
"10569","A02SSH00302","7/15/2004 0:00:00",9,51,80,1.24
"10570","A02SSH00302","7/15/2004 0:00:00",10,46,83,2.77
"10571","A02SSH00302","7/15/2004 0:00:00",11,51,83,3.2425
"10572","A02SSH00302","7/15/2004 0:00:00",12,44,84,3.33
"10573","A02SSH00302","7/15/2004 0:00:00",13,48,83,2.85
"10574","A02SSH00302","7/15/2004 0:00:00",14,43,85,2.8875
"10575","A02SSH00302","7/15/2004 0:00:00",15,43,83,2.105
"10576","A02SSH00302","7/15/2004 0:00:00",16,38,83,1.35
"10577","A02SSH00302","7/15/2004 0:00:00",17,31,83,1.465
"10578","A02SSH00302","7/15/2004 0:00:00",18,42,80,1.1225
"10579","A02SSH00302","7/15/2004 0:00:00",19,56,77,1.56
"10580","A02SSH00302","7/15/2004 0:00:00",20,69,75,2.23
"10581","A02SSH00302","7/15/2004 0:00:00",21,74,74,2.34
"10582","A02SSH00302","7/15/2004 0:00:00",22,74,74,2.325
"10583","A02SSH00302","7/15/2004 0:00:00",23,69,74,2.415
"10584","A02SSH00302","7/15/2004 0:00:00",24,74,73,2.895
"10585","A02SSH00302","7/16/2004 0:00:00",1,81,71,2.6225
"10586","A02SSH00302","7/16/2004 0:00:00",2,87,70,2.77
"10587","A02SSH00302","7/16/2004 0:00:00",3,84,71,2.77
"10588","A02SSH00302","7/16/2004 0:00:00",4,84,70,3.1975
"10589","A02SSH00302","7/16/2004 0:00:00",5,84,70,2.665
"10590","A02SSH00302","7/16/2004 0:00:00",6,79,70,2.34
"10591","A02SSH00302","7/16/2004 0:00:00",7,71,74,2.41
"10592","A02SSH00302","7/16/2004 0:00:00",8,60,78,2.1025
"10593","A02SSH00302","7/16/2004 0:00:00",9,46,82,2.475
"10594","A02SSH00302","7/16/2004 0:00:00",10,41,84,3.885
"10595","A02SSH00302","7/16/2004 0:00:00",11,39,85,4.02
"10596","A02SSH00302","7/16/2004 0:00:00",12,34,87,4.04
"10597","A02SSH00302","7/16/2004 0:00:00",13,33,85,4.26
"10598","A02SSH00302","7/16/2004 0:00:00",14,25,84,4.145
"10599","A02SSH00302","7/16/2004 0:00:00",15,20,84,2.525
"10600","A02SSH00302","7/16/2004 0:00:00",16,20,81,1.815
"10601","A02SSH00302","7/16/2004 0:00:00",17,25,82,1.715
"10602","A02SSH00302","7/16/2004 0:00:00",18,41,79,1.755
"10603","A02SSH00302","7/16/2004 0:00:00",19,64,74,1.825
"10604","A02SSH00302","7/16/2004 0:00:00",20,73,72,1.39
"10605","A02SSH00302","7/16/2004 0:00:00",21,76,71,1.9425
"10606","A02SSH00302","7/16/2004 0:00:00",22,76,71,3.99
"10607","A02SSH00302","7/16/2004 0:00:00",23,76,71,3.05
"10608","A02SSH00302","7/16/2004 0:00:00",24,79,70,2.415
"10609","A02SSH00302","7/17/2004 0:00:00",1,84,69,2.57
"10610","A02SSH00302","7/17/2004 0:00:00",2,84,68,2.33
"10611","A02SSH00302","7/17/2004 0:00:00",3,87,67,2.09
"10612","A02SSH00302","7/17/2004 0:00:00",4,84,68,2.03
"10613","A02SSH00302","7/17/2004 0:00:00",5,84,67,1.795
"10614","A02SSH00302","7/17/2004 0:00:00",6,84,68,1.755
"10615","A02SSH00302","7/17/2004 0:00:00",7,81,70,0.9375
"10616","A02SSH00302","7/17/2004 0:00:00",8,71,73,0.83
"10617","A02SSH00302","7/17/2004 0:00:00",9,62,76,0.825
"10618","A02SSH00302","7/17/2004 0:00:00",10,56,78,2.4975
"10619","A02SSH00302","7/17/2004 0:00:00",11,46,81,2.5
"10620","A02SSH00302","7/17/2004 0:00:00",12,43,83,3.465
"10621","A02SSH00302","7/17/2004 0:00:00",13,43,83,3.11
"10622","A02SSH00302","7/17/2004 0:00:00",14,33,82,3.165
"10623","A02SSH00302","7/17/2004 0:00:00",15,35,81,3.0525
"10624","A02SSH00302","7/17/2004 0:00:00",16,44,80,1.785
"10625","A02SSH00302","7/17/2004 0:00:00",17,58,78,2.4
"10626","A02SSH00302","7/17/2004 0:00:00",18,64,76,1.525
"10627","A02SSH00302","7/17/2004 0:00:00",19,66,74,1.105
"10628","A02SSH00302","7/17/2004 0:00:00",20,74,73,1.785
"10629","A02SSH00302","7/17/2004 0:00:00",21,76,72,3.545
"10630","A02SSH00302","7/17/2004 0:00:00",22,84,70,3.9
"10631","A02SSH00302","7/17/2004 0:00:00",23,87,69,2.8
"10632","A02SSH00302","7/17/2004 0:00:00",24,87,69,2.835
"10633","A02SSH00302","7/18/2004 0:00:00",1,87,69,2.94
"10634","A02SSH00302","7/18/2004 0:00:00",2,81,70,2.48
"10635","A02SSH00302","7/18/2004 0:00:00",3,87,69,2.2425
"10636","A02SSH00302","7/18/2004 0:00:00",4,93,67,1.78
"10637","A02SSH00302","7/18/2004 0:00:00",5,97,66,1.975
"10638","A02SSH00302","7/18/2004 0:00:00",6,97,66,1.945
"10639","A02SSH00302","7/18/2004 0:00:00",7,81,71,1.86
"10640","A02SSH00302","7/18/2004 0:00:00",8,71,75,1.59
"10641","A02SSH00302","7/18/2004 0:00:00",9,52,80,1.505
"10642","A02SSH00302","7/18/2004 0:00:00",10,49,83,3.675
"10643","A02SSH00302","7/18/2004 0:00:00",11,48,84,3.445
"10644","A02SSH00302","7/18/2004 0:00:00",12,43,84,3.75
"10645","A02SSH00302","7/18/2004 0:00:00",13,41,83,3.825
"10646","A02SSH00302","7/18/2004 0:00:00",14,46,82,3.235
"10647","A02SSH00302","7/18/2004 0:00:00",15,51,81,2.735
"10648","A02SSH00302","7/18/2004 0:00:00",16,49,81,2
"10649","A02SSH00302","7/18/2004 0:00:00",17,58,79,1.745
"10650","A02SSH00302","7/18/2004 0:00:00",18,58,79,1.56
"10651","A02SSH00302","7/18/2004 0:00:00",19,54,76,1.995
"10652","A02SSH00302","7/18/2004 0:00:00",20,60,74,2.4325
"10653","A02SSH00302","7/18/2004 0:00:00",21,73,72,3.37
"10654","A02SSH00302","7/18/2004 0:00:00",22,73,72,2.9375
"10655","A02SSH00302","7/18/2004 0:00:00",23,71,72,1.985
"10656","A02SSH00302","7/18/2004 0:00:00",24,76,71,1.92
"10657","A02SSH00302","7/19/2004 0:00:00",1,76,71,1.675
"10658","A02SSH00302","7/19/2004 0:00:00",2,81,70,1.94
"10659","A02SSH00302","7/19/2004 0:00:00",3,81,70,1.905
"10660","A02SSH00302","7/19/2004 0:00:00",4,81,69,1.495
"10661","A02SSH00302","7/19/2004 0:00:00",5,84,69,1.705
"10662","A02SSH00302","7/19/2004 0:00:00",6,84,69,1.375
"10663","A02SSH00302","7/19/2004 0:00:00",7,73,72,1.06
"10664","A02SSH00302","7/19/2004 0:00:00",8,67,76,1.18
"10665","A02SSH00302","7/19/2004 0:00:00",9,53,81,1.255
"10666","A02SSH00302","7/19/2004 0:00:00",10,48,85,2.545
"10667","A02SSH00302","7/19/2004 0:00:00",11,44,84,2.8125
"10668","A02SSH00302","7/19/2004 0:00:00",12,51,82,3.365
"10669","A02SSH00302","7/19/2004 0:00:00",13,49,84,3.56
"10670","A02SSH00302","7/19/2004 0:00:00",14,43,84,3.57
"10671","A02SSH00302","7/19/2004 0:00:00",15,40,85,3
"10672","A02SSH00302","7/19/2004 0:00:00",16,43,82,2.7
"10673","A02SSH00302","7/19/2004 0:00:00",17,50,79,3.07
"10674","A02SSH00302","7/19/2004 0:00:00",18,54,77,2.49
"10675","A02SSH00302","7/19/2004 0:00:00",19,62,74,2.4
"10676","A02SSH00302","7/19/2004 0:00:00",20,71,72,2.505
"10677","A02SSH00302","7/19/2004 0:00:00",21,76,71,2.805
"10678","A02SSH00302","7/19/2004 0:00:00",22,79,70,2.805
"10679","A02SSH00302","7/19/2004 0:00:00",23,84,69,2.915
"10680","A02SSH00302","7/19/2004 0:00:00",24,79,70,3.435
"10681","A02SSH00302","7/20/2004 0:00:00",1,84,69,3.365
"10682","A02SSH00302","7/20/2004 0:00:00",2,84,68,2.7225
"10683","A02SSH00302","7/20/2004 0:00:00",3,84,68,2.5325
"10684","A02SSH00302","7/20/2004 0:00:00",4,87,68,2.205
"10685","A02SSH00302","7/20/2004 0:00:00",5,87,67,2.055
"10686","A02SSH00302","7/20/2004 0:00:00",6,84,68,2.135
"10687","A02SSH00302","7/20/2004 0:00:00",7,76,72,1.87
"10688","A02SSH00302","7/20/2004 0:00:00",8,69,75,1.785
"10689","A02SSH00302","7/20/2004 0:00:00",9,62,79,1.935
"10690","A02SSH00302","7/20/2004 0:00:00",10,49,83,3.95
"10691","A02SSH00302","7/20/2004 0:00:00",11,46,85,4.445
"10692","A02SSH00302","7/20/2004 0:00:00",12,49,84,4.65
"10693","A02SSH00302","7/20/2004 0:00:00",13,46,85,4.67
"10694","A02SSH00302","7/20/2004 0:00:00",14,46,86,4.31
"10695","A02SSH00302","7/20/2004 0:00:00",15,49,84,3.48
"10696","A02SSH00302","7/20/2004 0:00:00",16,43,84,2.4925
"10697","A02SSH00302","7/20/2004 0:00:00",17,44,82,2.45
"10698","A02SSH00302","7/20/2004 0:00:00",18,52,80,2.3325
"10699","A02SSH00302","7/20/2004 0:00:00",19,71,74,1.87
"10700","A02SSH00302","7/20/2004 0:00:00",20,76,72,1.685
"10701","A02SSH00302","7/20/2004 0:00:00",21,79,71,3.155
"10702","A02SSH00302","7/20/2004 0:00:00",22,84,70,3.13
"10703","A02SSH00302","7/20/2004 0:00:00",23,87,69,3.7
"10704","A02SSH00302","7/20/2004 0:00:00",24,87,69,3.135
"10705","A02SSH00302","7/21/2004 0:00:00",1,90,68,1.945
"10706","A02SSH00302","7/21/2004 0:00:00",2,84,69,1.795
"10707","A02SSH00302","7/21/2004 0:00:00",3,84,69,1.775
"10708","A02SSH00302","7/21/2004 0:00:00",4,84,69,1.625
"10709","A02SSH00302","7/21/2004 0:00:00",5,84,69,1.785
"10710","A02SSH00302","7/21/2004 0:00:00",6,84,69,1.725
"10711","A02SSH00302","7/21/2004 0:00:00",7,79,71,1.665
"10712","A02SSH00302","7/21/2004 0:00:00",8,71,74,1.81
"10713","A02SSH00302","7/21/2004 0:00:00",9,64,77,1.26
"10714","A02SSH00302","7/21/2004 0:00:00",10,58,80,3
"10715","A02SSH00302","7/21/2004 0:00:00",11,54,81,3.01
"10716","A02SSH00302","7/21/2004 0:00:00",12,51,82,3.095
"10717","A02SSH00302","7/21/2004 0:00:00",13,54,81,3.125
"10718","A02SSH00302","7/21/2004 0:00:00",14,56,80,3.18
"10719","A02SSH00302","7/21/2004 0:00:00",15,54,80,2.73
"10720","A02SSH00302","7/21/2004 0:00:00",16,54,79,1.5825
"10721","A02SSH00302","7/21/2004 0:00:00",17,64,75,1.71
"10722","A02SSH00302","7/21/2004 0:00:00",18,66,73,1.615
"10723","A02SSH00302","7/21/2004 0:00:00",19,76,69,1.605
"10724","A02SSH00302","7/21/2004 0:00:00",20,81,67,1.645
"10725","A02SSH00302","7/21/2004 0:00:00",21,81,67,1.075
"10726","A02SSH00302","7/21/2004 0:00:00",22,81,67,2.835
"10727","A02SSH00302","7/21/2004 0:00:00",23,84,66,3.165
"10728","A02SSH00302","7/21/2004 0:00:00",24,84,66,3.0975
"10729","A02SSH00302","7/22/2004 0:00:00",1,84,66,3.025
"10730","A02SSH00302","7/22/2004 0:00:00",2,84,66,3.145
"10731","A02SSH00302","7/22/2004 0:00:00",3,84,66,3.8575
"10732","A02SSH00302","7/22/2004 0:00:00",4,84,66,2.505
"10733","A02SSH00302","7/22/2004 0:00:00",5,87,65,1.8925
"10734","A02SSH00302","7/22/2004 0:00:00",6,84,65,1.61
"10735","A02SSH00302","7/22/2004 0:00:00",7,84,66,1.695
"10736","A02SSH00302","7/22/2004 0:00:00",8,78,67,1.645
"10737","A02SSH00302","7/22/2004 0:00:00",9,68,71,1.4075
"10738","A02SSH00302","7/22/2004 0:00:00",10,62,74,3.29
"10739","A02SSH00302","7/22/2004 0:00:00",11,58,76,3.315
"10740","A02SSH00302","7/22/2004 0:00:00",12,56,76,3.165
"10741","A02SSH00302","7/22/2004 0:00:00",13,49,79,3.335
"10742","A02SSH00302","7/22/2004 0:00:00",14,56,76,3.64
"10743","A02SSH00302","7/22/2004 0:00:00",15,52,77,2.675
"10744","A02SSH00302","7/22/2004 0:00:00",16,56,76,2.005
"10745","A02SSH00302","7/22/2004 0:00:00",17,66,72,1.985
"10746","A02SSH00302","7/22/2004 0:00:00",18,71,70,1.875
"10747","A02SSH00302","7/22/2004 0:00:00",19,76,68,1.91
"10748","A02SSH00302","7/22/2004 0:00:00",20,78,67,1.885
"10749","A02SSH00302","7/22/2004 0:00:00",21,81,66,1.84
"10750","A02SSH00302","7/22/2004 0:00:00",22,81,66,1.785
"10751","A02SSH00302","7/22/2004 0:00:00",23,81,66,1.54
"10752","A02SSH00302","7/22/2004 0:00:00",24,81,66,2.1075
"10753","A02SSH00302","7/23/2004 0:00:00",1,81,66,2.1
"10754","A02SSH00302","7/23/2004 0:00:00",2,81,66,1.725
"10755","A02SSH00302","7/23/2004 0:00:00",3,81,66,1.365
"10756","A02SSH00302","7/23/2004 0:00:00",4,81,66,1.26
"10757","A02SSH00302","7/23/2004 0:00:00",5,81,66,1.285
"10758","A02SSH00302","7/23/2004 0:00:00",6,81,66,1.33
"10759","A02SSH00302","7/23/2004 0:00:00",7,78,67,1.2
"10760","A02SSH00302","7/23/2004 0:00:00",8,78,67,1.365
"10761","A02SSH00302","7/23/2004 0:00:00",9,66,71,1.32
"10762","A02SSH00302","7/23/2004 0:00:00",10,64,73,3.06
"10763","A02SSH00302","7/23/2004 0:00:00",11,58,76,3.17
"10764","A02SSH00302","7/23/2004 0:00:00",12,58,76,3.09
"10765","A02SSH00302","7/23/2004 0:00:00",13,60,76,3.13
"10766","A02SSH00302","7/23/2004 0:00:00",14,60,75,3.2975
"10767","A02SSH00302","7/23/2004 0:00:00",15,60,75,2.8875
